isocode,year,rgdpch,rgdpwok,kc,POP,openk,XRAT,rgdpl,ki,rgdptt
MLI,1969,433.7550188,1502.290286,83.29653567,5424.728,46.51652819,259.9606018,432.7310071,18.0277588,480.8145913
MLI,1970,463.0153545,1607.51748,80.20042491,5546.065,37.58305704,276.403137,462.0535628,15.41998862,499.1859328
MLI,1971,461.1606905,1605.180197,81.08193243,5671.505,41.38310145,253.0267979,460.2235863,16.20506633,500.599159
MLI,1972,468.1024013,1633.527439,94.73334891,5801.204,48.70996582,252.0276275,469.0451769,20.95435,513.6241416
MLI,1973,445.7545532,1559.546291,102.5211633,5935.323,59.90319163,222.8891831,446.5919535,21.07489894,495.7906342
MLI,1974,402.5717816,1412.100508,136.2736443,6074.032,104.3801751,240.7046676,404.4215083,22.11069553,477.1812556
MLI,1975,461.8091465,1624.080313,113.5196308,6217.503,69.84581083,214.3129003,463.1018149,23.41568052,519.1829043
MLI,1976,520.3065561,1834.551347,98.81389151,6365.926,53.60006859,238.9504943,521.6418037,19.16827255,576.2116252
MLI,1977,545.7825169,1929.384211,91.24083877,6457.634,51.92122467,245.6796866,546.28244,22.48363801,603.7546967
MLI,1978,532.61271,1887.73963,99.45661712,6575.761,54.41075078,225.6558602,533.0489733,25.88359723,584.2014877
MLI,1979,576.7105727,2049.381932,101.8387863,6696.938,53.67559107,212.7216443,578.0105166,22.10071594,633.7908765
MLI,1980,535.7522287,1908.826121,101.1860928,6821.612,56.98450295,211.2795554,537.2319421,20.27938697,595.3191291
MLI,1981,561.2013689,2004.609753,92.72532284,6950.016,50.4780712,271.7314526,561.0139892,26.23962508,610.9485744
MLI,1982,582.2225167,2085.023673,99.83395364,7082.377,51.90253106,328.6062527,583.429776,18.91625637,638.0689555
MLI,1983,530.8474432,1913.170821,107.2254503,7219.013,63.75156936,381.066036,532.6177203,15.95755718,594.6623013
MLI,1984,516.3231852,1872.912363,106.0081873,7360.212,70.60174057,436.9566658,517.9069341,16.92520924,586.952202
MLI,1985,563.5228151,2038.361378,97.97530174,7506.199,63.81563994,449.2629627,563.8826101,18.28903861,628.5829772
MLI,1986,654.9121625,2389.300619,87.80852865,7657.26,50.9890359,346.3059036,653.8514279,23.53279231,713.2808018
MLI,1987,628.7918672,2305.094876,85.45133006,7813.572,44.91636282,300.5365624,628.3371418,21.3026744,681.4993391
MLI,1988,617.8890133,2271.900635,84.66240622,7977.194,44.64418069,297.8482188,616.8726333,23.14232706,625.7433721
MLI,1989,650.8912616,2418.980067,82.52397166,8156.35,43.20618651,319.0082995,649.5356943,23.33221756,662.1896777
MLI,1990,651.8118411,2430.145797,82.28193939,8327.112,44.01898283,272.264788,649.77721,24.51490131,664.5770485
MLI,1991,628.2358209,2351.162031,87.27947235,8511.868,47.19807244,282.1069088,629.7827198,19.18607224,634.4602716
MLI,1992,675.6959232,2533.443392,83.94053214,8742.396,44.01060386,264.6918008,675.6297629,22.50101848,679.8423529
MLI,1993,704.0839606,2631.022621,83.41998612,8953.21,53.5970324,283.1625795,706.2778747,22.01366274,765.7990421
MLI,1994,683.2149427,2548.545791,85.86418124,9175.224,52.20454657,555.2046957,687.0588088,17.57317071,695.209783
MLI,1995,705.6823199,2628.41087,87.3853646,9336.022,53.04804319,499.1484259,709.4211901,18.12880376,747.8558356
MLI,1996,716.7356893,2661.379209,87.0585069,9515.795,54.52466098,511.5524303,720.1655389,19.45936982,766.2488815
MLI,1997,725.1860049,2690.362024,82.24099116,9783.844,55.70226051,583.6693724,728.2555879,19.35659317,794.6164403
MLI,1998,764.9896632,2836.098352,80.29590097,10046.095,54.75258998,589.9517746,767.7901993,21.15740979,838.003749
MLI,1999,780.075821,2884.788457,83.09673377,10335.652,56.30421573,615.699132,782.8675146,17.63351956,823.874331
MLI,2000,728.4455696,2692.579895,86.61766322,10620.821,59.10234136,711.9762744,731.3594922,12.22400015,753.9690375
MLI,2001,786.4354714,2905.752058,83.63156925,10917.631,65.51805419,733.0385071,788.1718988,20.90029549,862.6923443
MLI,2002,792.210145,2914.822416,80.25657335,11219.689,64.55841108,696.9882036,794.1576647,15.81801438,862.311641
MLI,2003,837.9776249,3082.715502,72.29697438,11522.804,60.90922652,581.2003139,839.2387796,22.68946831,856.7771256
MLI,2004,845.2465208,3097.448785,80.4661844,11827.325,57.07264248,528.2848093,845.0743514,14.78547046,865.4677458
MLI,2005,870.4906953,3178.233849,72.97058566,12133.824,57.15891299,527.4681428,870.4906953,19.86447869,870.4906953
MLI,2006,897.8284784,3266.570633,71.45768872,12446.533,54.88189273,522.8901096,897.8284784,20.65052609,937.6973089
MLI,2007,916.7247686,3317.561454,71.25609876,12768.793,52.85672668,479.2667826,916.7045101,20.81615666,950.8932535
MLI,2008,959.7952201,3461.250808,67.91141315,13100.813,41.09929253,447.8052556,959.5702592,20.91586882,986.0917202
MLI,2009,981.0764385,3524.521436,66.7490632,13443.225,38.61803985,472.1862908,980.8370015,21.24222203,1004.662367
MLI,2010,997.9699261,3570.023271,66.54594542,13796.354,39.04369236,495.2770216,997.6973887,21.57567216,1017.04925
MLT,1950,,,,311.973,,0.81528069,,,
MLT,1951,,,,312.646,,0.81528069,,,
MLT,1952,,,,316.619,,0.81528069,,,
MLT,1953,,,,317.248,,0.81528069,,,
MLT,1954,,,,319.787,,0.831686592,,,
MLT,1955,,,,314.369,,0.831686592,,,
MLT,1956,,,,314.066,,0.831686592,,,
MLT,1957,,,,318.779,,0.831686592,,,
MLT,1958,,,,321.94,,0.831686592,,,
MLT,1959,,,,324.842,,0.831686592,,,
MLT,1960,,,,328.517,,0.831919439,,,
MLT,1961,,,,328.854,,0.831919439,,,
MLT,1962,,,,329.011,,0.831919439,,,
MLT,1963,,,,328.116,,0.831919439,,,
MLT,1964,,,,323.591,,0.831919439,,,
MLT,1965,,,,319.164,,0.831919439,,,
MLT,1966,,,,317.482,,0.831919439,,,
MLT,1967,,,,318.573,,0.843473825,,,
MLT,1968,,,,319.254,,0.970573059,,,
MLT,1969,,,,322.749,,0.970573059,,,
MLT,1970,3733.855692,10160.64284,78.13508372,325.569,220.7837113,0.970573025,3732.066264,26.06945138,3269.793005
MLT,1971,3830.334115,10326.65079,77.96491811,325.468,220.4817433,0.948305441,3828.526191,26.06066664,3444.108885
MLT,1972,4120.830695,11007.88874,78.5683082,319.43,221.5559042,0.888834535,4118.848105,25.95546144,3799.011701
MLT,1973,4267.716078,11296.60065,77.87291685,321.838,220.3150756,0.859065143,4265.436949,26.19201921,4009.650895
MLT,1974,4687.40172,12295.70224,77.45638288,323.524,219.57932,0.897930738,4684.999053,26.03441346,4098.447823
MLT,1975,5460.918413,14196.81818,80.3958177,327.842,224.8092544,0.896304059,5459.385555,25.63682285,5463.451135
MLT,1976,6457.619122,16639.35798,75.80213254,329.354,216.6200505,0.990300099,6452.369009,26.8964572,6338.634224
MLT,1977,7240.021509,18491.69955,76.22360087,332.066,217.4017645,0.983715737,7237.110157,25.5679606,6869.236528
MLT,1978,8094.620591,20494.6136,69.82429925,339.786,190.515238,0.897701683,8091.787993,23.09855071,7442.594634
MLT,1979,8918.522215,22385.9358,64.33664262,346.876,191.9475575,0.83501048,8911.709226,22.59915147,7811.491411
MLT,1980,9136.523601,22737.08278,63.35461943,364.001,199.8003233,0.804627686,9126.671943,23.37052985,7941.161319
MLT,1981,9423.84863,23338.83161,63.77011422,363.652,175.3833724,0.900770632,9404.944554,27.34310255,8395.131084
MLT,1982,9604.06479,24057.80852,65.31231332,360.222,160.1424664,0.960033774,9565.103468,36.17299498,8931.612552
MLT,1983,9712.690969,24631.42572,66.0456153,355.773,152.6060883,1.007335583,9689.244,30.85934053,8735.367953
MLT,1984,9901.196047,25146.44646,67.82026392,351.379,157.5445478,1.073920722,9881.667761,29.26500752,8896.562609
MLT,1985,10173.53346,26109.55832,70.15911203,347.039,168.1332488,1.092837176,10157.15231,28.28681908,9238.99938
MLT,1986,10692.01468,27508.01856,67.90005027,346.625,165.5493415,0.915426275,10682.75785,24.99769734,9609.738846
MLT,1987,11033.13608,28473.5287,66.17878838,349.047,179.277894,0.804779098,11016.9841,26.05298226,9919.576379
MLT,1988,11829.5513,30524.5698,66.68094502,351.951,180.3662492,0.770688718,11791.57466,29.7263596,10999.64287
MLT,1989,12575.80459,32496.10273,67.98952616,355.323,186.1870453,0.811769159,12546.78896,28.52668585,11659.44377
MLT,1990,13215.08197,33974.43114,66.71309293,359.107,201.238683,0.740251572,13149.43704,32.11049921,12224.60377
MLT,1991,13924.92603,35710.44946,65.4836976,362.579,201.2054226,0.752952481,13863.85743,31.0801485,12896.24441
MLT,1992,14465.25385,37192.92545,65.19246008,365.897,203.3467197,0.742891529,14450.3425,24.83380331,13020.64654
MLT,1993,14991.811,38547.74385,63.07828312,370.008,205.1108565,0.890494604,14957.35401,27.39757986,13263.67822
MLT,1994,15788.79998,40740.47193,61.10206202,373.606,207.3680246,0.880319318,15727.70418,29.72269791,13932.19803
MLT,1995,16345.8861,41978.15926,64.57292022,376.893,213.8145537,0.82240566,16282.59295,30.78789814,14681.50463
MLT,1996,16729.88798,42834.06221,67.11760493,379.962,193.4134318,0.839636311,16693.7798,28.03482786,15081.05832
MLT,1997,17415.02584,44440.44093,68.37168921,382.953,189.6101828,0.899059224,17379.44543,28.2754923,16715.73018
MLT,1998,18102.15698,45929.52412,70.68006939,385.608,183.6038871,0.904867251,18070.40798,27.73870125,18130.06252
MLT,1999,18866.59881,47471.51554,72.49889368,387.799,173.8622057,0.92918331,18834.56895,26.69704779,19107.78969
MLT,2000,19983.22205,50028.30357,72.76327618,389.947,162.9190825,1.020614935,19951.69188,25.30972344,19567.64913
MLT,2001,19350.73953,47411.85116,75.06269912,391.873,153.4106489,1.048314854,19351.90073,17.38437407,19018.77392
MLT,2002,19656.79254,48243.01927,73.67079914,393.515,155.6658857,1.010063681,19663.31167,14.05139974,19610.43795
MLT,2003,19748.99167,48356.9495,76.35241814,395.178,155.1729888,0.878717292,19751.63683,16.16111819,19967.54993
MLT,2004,19619.25769,49028.96117,78.37632853,396.851,161.4267116,0.802849243,19617.88627,15.45203066,19612.8995
MLT,2005,20313.79968,49882.72732,76.22193996,398.534,157.3309411,0.805444659,20313.79968,19.14577245,20313.79968
MLT,2006,20719.61614,50546.35131,76.36699368,400.214,170.5146474,0.794069149,20719.61614,19.8852403,20650.60739
MLT,2007,21493.83054,51294.01933,73.98266183,401.88,167.0233698,0.726007454,21488.68738,21.39456203,21634.79603
MLT,2008,22198.36516,52383.0656,75.35870405,403.532,162.7688169,0.682674711,22197.2038,16.95757793,22001.31324
MLT,2009,21459.86953,50299.17762,77.61338567,405.165,151.6658331,0.71984336,21462.254,13.5149186,21315.80075
MLT,2010,21850.39245,50194.72781,75.0929541,406.771,171.5840867,0.755044952,21851.19817,12.07183608,21609.651
MHL,1950,,,,10.904,,,,,
MHL,1951,,,,11.266,,,,,
MHL,1952,,,,11.64,,,,,
MHL,1953,,,,12.027,,,,,
MHL,1954,,,,12.427,,,,,
MHL,1955,,,,12.84,,,,,
MHL,1956,,,,13.267,,,,,
MHL,1957,,,,13.707,,,,,
MHL,1958,,,,14.163,,,,,
MHL,1959,,,,14.634,,,,,
MHL,1960,,,,15.12,,,,,
MHL,1961,,,,15.622,,,,,
MHL,1962,,,,16.142,,,,,
MHL,1963,,,,16.678,,,,,
MHL,1964,,,,17.232,,,,,
MHL,1965,,,,17.805,,,,,
MHL,1966,,,,18.397,,,,,
MHL,1967,,,,19.008,,,,,
MHL,1968,,,,19.87,,,,,
MHL,1969,,,,20.772,,,,,
MHL,1970,4711.867086,,58.05073371,21.714,84.30268655,1,4706.921917,12.94764188,4706.921733
MHL,1971,4612.378771,,58.00736816,22.699,84.28816335,1,4607.470416,12.94542111,4607.47044
MHL,1972,4461.307033,,57.93526386,23.729,84.26410883,1,4456.429106,12.94171461,4456.42913
MHL,1973,5733.259067,,52.3038191,24.806,92.46350881,1,5726.279302,11.02674713,5726.279264
MHL,1974,6385.6897,,33.44422644,25.645,93.85901099,1,6381.685999,7.047713213,6381.685802
MHL,1975,6170.449801,,38.50220845,26.423,96.53620909,0.999999999,6168.671692,5.66383686,6168.67169
MHL,1976,6025.615649,,49.39481237,27.224,92.99303188,0.999999999,6021.258814,7.76965578,6021.258801
MHL,1977,5992.48918,,51.26157067,28.05,94.85972515,0.999999999,5989.050193,7.529971776,5989.050172
MHL,1978,6203.78922,,50.52495999,28.901,101.1902943,0.999999999,6190.38156,24.15729611,6190.381548
MHL,1979,6180.136931,,54.9976979,29.778,120.1808217,0.999999999,6177.208635,16.94907382,6177.208553
MHL,1980,5712.373784,,97.10143199,30.681,129.835168,0.999999999,5694.188265,37.51369104,5694.188239
MHL,1981,6014.80977,,85.81686674,32.267,142.8425883,0.999999999,5971.455036,54.30819109,5971.455049
MHL,1982,6132.319605,,91.13174486,33.621,124.4887388,0.999999999,6079.146554,71.08190488,6079.146553
MHL,1983,6783.550571,,82.52592068,35.121,118.120925,0.999999999,6723.655723,68.20591907,6723.655706
MHL,1984,6457.949634,,82.05622698,36.648,136.4995519,1,6423.479166,49.93693779,6423.479161
MHL,1985,5917.221146,,94.66876462,38.24,138.8219189,1,5874.249871,61.74651329,5874.249917
MHL,1986,7143.182151,,100.001297,39.903,135.0673357,1,7074.391079,76.4913633,7074.391117
MHL,1987,7650.569409,,84.79973777,41.636,118.7605178,1,7558.632555,77.15441446,7558.632522
MHL,1988,7686.013765,,86.246648,43.446,124.6628201,1,7629.359618,67.2750305,7629.359586
MHL,1989,7282.215259,,95.0132844,44.642,135.2241058,1,7255.667286,64.75473929,7255.667153
MHL,1990,7758.59381,,91.06535118,45.828,143.7780481,1,7582.344676,93.63680575,7582.344661
MHL,1991,7254.365835,,90.48202703,46.853,123.0137246,1,7224.526177,69.74264477,7224.526164
MHL,1992,7544.381267,,90.05944955,47.678,119.0817815,1,7543.983514,61.74148652,7543.983485
MHL,1993,7880.164162,,89.94203002,48.406,119.0326115,1,7880.07684,61.71599527,7880.076822
MHL,1994,8237.162235,,89.79531694,49.054,118.9711786,1,8237.285471,61.68414237,8237.285441
MHL,1995,8810.615156,,89.72959128,49.639,118.9436594,1,8810.817863,61.66987323,8810.817856
MHL,1996,7843.762398,,89.4605005,50.194,119.5851299,1,7838.376695,63.19997134,7838.376723
MHL,1997,7325.672075,,89.21972507,50.829,118.8810957,1,7325.799697,61.87710902,7325.799661
MHL,1998,6968.942458,,89.07986533,51.555,118.852615,1,6968.977776,61.91011311,6968.977687
MHL,1999,6677.721718,,88.97054412,52.295,118.8429397,1,6677.793317,61.96241899,6677.793352
MHL,2000,6919.400528,,88.99315203,53.072,118.8958223,1,6919.431879,62.0587775,6919.431866
MHL,2001,7051.232094,,89.01933807,54.007,118.9588819,1,7051.094121,62.17419191,7051.094084
MHL,2002,7179.614125,,89.02948035,55.163,118.8749458,1,7179.603308,61.99064948,7179.603259
MHL,2003,7238.698731,,89.02995851,56.448,118.8898658,1,7238.660472,62.02175865,7238.660407
MHL,2004,7550.503649,,89.038421,57.76,118.9050505,1,7550.485039,62.04811767,7550.485034
MHL,2005,7530.307,,89.00736658,59.096,118.8987459,1,7530.307001,62.0554853,7530.307001
MHL,2006,7427.197183,,88.96959546,60.451,118.8822878,1,7427.197183,62.04593143,7427.197143
MHL,2007,7358.699595,,88.95696712,61.815,118.8658448,1,7358.705302,62.01969382,7358.705321
MHL,2008,7304.858267,,88.95741515,63.174,118.8702954,1,7304.865448,62.02877207,7304.865377
MHL,2009,7004.246765,,88.95764456,64.522,118.8725656,1,7004.254476,62.03340036,7004.254452
MHL,2010,6896.36809,,88.95767363,65.859,118.8728594,1,6896.37618,62.03400083,6896.376155
MRT,1950,,,,1005.595,,34.96,,,
MRT,1951,,,,1013.753,,34.99,,,
MRT,1952,,,,1022.556,,34.99,,,
MRT,1953,,,,1032.021,,34.99,,,
MRT,1954,,,,1042.164,,34.99,,,
MRT,1955,,,,1053.003,,34.99,,,
MRT,1956,,,,1064.559,,34.97,,,
MRT,1957,,,,1076.852,,36.16,,,
MRT,1958,,,,1089.905,,41.97,,,
MRT,1959,,,,1103.409,,49.36,,,
MRT,1960,634.3429619,2252.16109,49.59927127,1117.376,36.581367,49.36991119,620.565418,25.04504533,604.0725281
MRT,1961,553.4441361,1971.859971,25.14494717,1131.821,53.23242836,49.36991119,531.1080792,52.44917282,547.1052725
MRT,1962,591.8979096,2116.320454,22.74137032,1146.757,55.37286395,49.36991119,567.2723269,60.22483993,584.6780093
MRT,1963,643.6246066,2309.431213,39.09500441,1162.199,61.09144844,49.36991119,625.5313665,32.9881413,588.8124538
MRT,1964,970.8199303,3495.862224,47.36634487,1178.277,62.93301011,49.36991119,958.0345945,12.36245252,822.7124826
MRT,1965,1130.374035,4084.948015,54.62102876,1195.012,56.45297583,49.36991119,1119.927044,10.0797087,986.8942316
MRT,1966,1122.658377,4071.610833,53.61460404,1212.426,58.49317526,49.36991119,1113.244558,9.87877024,965.0256532
MRT,1967,1200.080285,4368.062085,55.5267036,1230.542,60.15067148,49.36991119,1193.537763,14.6816165,1043.332936
MRT,1968,1336.58832,4882.493202,55.78688117,1249.383,55.03660702,49.36991119,1331.598615,18.32626367,1171.74579
MRT,1969,1299.988481,4766.006578,56.06784629,1269,56.36980118,51.94157028,1293.757086,15.34406267,1111.72844
MRT,1970,1423.545222,5237.972979,58.27082116,1289.42,53.58520948,55.54190006,1417.913681,15.13423242,1242.552776
MRT,1971,1402.64456,5189.433797,57.0236773,1310.672,53.70946893,55.42632505,1396.889121,15.96549837,1223.698439
MRT,1972,1468.975732,5464.877642,52.6166964,1332.786,86.75803002,50.40533333,1462.780559,21.55732083,1194.421928
MRT,1973,1404.571846,5254.320036,56.19201407,1355.793,67.779284,44.57766667,1398.181593,17.81738833,1197.893909
MRT,1974,1500.15762,5643.254132,54.17358111,1379.655,75.25804846,45.33333333,1489.722085,26.98003742,1266.92797
MRT,1975,1653.507369,6255.075641,59.92795233,1404.403,64.94967207,43.10425,1640.293295,28.21985374,1456.582825
MRT,1976,1766.406271,6719.925514,57.99261877,1430.069,68.87854478,45.02225,1749.212841,31.83881102,1561.32816
MRT,1977,1721.935118,6587.975048,60.54118329,1455.644,61.41021531,45.58708333,1707.956545,27.34785256,1547.489539
MRT,1978,1629.507608,6269.990519,70.58939426,1483.992,54.65773888,46.1625,1619.44749,16.14345424,1482.488502
MRT,1979,1732.607009,6705.019999,72.40823552,1513.703,50.75696255,45.8925,1723.462381,15.86974342,1582.42052
MRT,1980,1506.65907,5864.336371,74.67454968,1544.909,51.54620471,45.91408333,1499.297939,16.24176093,1369.544018
MRT,1981,1710.713938,6653.429812,74.62777477,1577.646,52.58060303,48.29583333,1700.358497,22.40512706,1562.590731
MRT,1982,1598.535101,6202.169006,70.9782742,1611.888,64.92458673,51.76916667,1586.255968,26.26364254,1425.491403
MRT,1983,1779.58367,6898.101601,68.74043054,1647.586,60.72306185,54.81166667,1769.000488,23.0838712,1581.212928
MRT,1984,1518.011437,5861.48238,67.7125867,1684.77,69.49194375,63.80333333,1508.757612,21.15930595,1320.109991
MRT,1985,1570.000659,6057.760884,65.3863779,1723.466,82.92025815,77.085,1561.143925,19.12806748,1315.351474
MRT,1986,1686.38995,6502.969592,78.0166307,1763.68,76.48138549,74.375,1684.395614,13.718663,1441.211723
MRT,1987,1637.060473,6309.234754,77.69568247,1805.394,67.56148953,73.87833333,1635.550803,13.06739744,1424.17119
MRT,1988,1576.462589,6071.227384,70.94156878,1848.504,67.5792802,75.26083333,1572.963769,12.00643073,1361.771039
MRT,1989,1589.883127,6115.730497,71.3342042,1885.828,65.17529623,83.051,1588.964509,9.615732614,1376.334525
MRT,1990,1594.663113,6104.932877,74.10936339,1924.978,61.8150764,80.609,1591.677136,11.35443958,1395.380511
MRT,1991,1558.768555,5927.359466,75.79854684,1973.43,59.7893023,81.94583333,1558.759337,9.781900495,1374.183491
MRT,1992,1550.55682,5854.264123,76.32002424,2042.816,59.72775692,87.02675,1545.498598,14.92159068,1377.901477
MRT,1993,1628.194708,6127.125419,74.2937435,2119.242,63.27531482,120.8058333,1627.345019,10.98304426,1430.29738
MRT,1994,1604.276797,5953.008497,70.89876818,2183.335,59.06716211,123.575,1602.372676,11.67955146,1414.676193
MRT,1995,1469.117589,5430.210701,61.37235148,2234.79,62.92516401,129.7683333,1466.271638,12.9745227,1268.720425
MRT,1996,1655.581041,6068.945086,67.67964768,2270.682,63.84356406,137.2216667,1654.209886,11.00803288,1436.520138
MRT,1997,1583.587995,5697.466412,67.3781055,2315.223,66.61721063,151.8533333,1580.969073,11.96025575,1363.619582
